user_id,timestamp,activity_type,direction,peer_number,duration_sec,location,device_imei,sim_imsi,network_type,data_used_mb,is_roaming,is_spam_or_fraud
U016,2024-12-28 16:22:34,sms,incoming,96XXXX8400,0,Hyderabad,448899001122334,899110123456789,4G,0.0,no,0
U345,2024-12-18 17:29:27,call,incoming,97XXXX1876,92,Bangalore,990011223344556,899110999999999,5G,2.2,no,0
U237,2025-01-15 16:55:33,sms,incoming,99XXXX5514,0,Bangalore,889900112233445,899110999999999,4G,0.0,no,0
U394,2025-01-05 10:06:30,call,incoming,94XXXX6377,480,Surat,778899001122334,899110777777777,4G,2.1,no,0
U445,2025-01-13 20:08:59,call,incoming,94XXXX7428,587,Mumbai,667788990011223,899110888888888,4G,1.3,yes,0
U471,2024-12-23 19:20:01,sms,incoming,91XXXX6635,0,Delhi,667788990011223,899110123456789,5G,0.0,no,0
U078,2024-12-19 22:02:36,sms,incoming,96XXXX3260,0,Bangalore,123456789012345,899110666666666,5G,0.0,no,1
U154,2024-12-17 10:35:46,sms,incoming,94XXXX3483,0,Hyderabad,356789123456789,899110777777777,5G,0.0,yes,0
U167,2025-01-07 23:15:31,call,incoming,96XXXX7612,1223,Lucknow,556677889900112,899110777777777,4G,0.3,no,0
U029,2024-12-31 21:02:04,call,incoming,96XXXX2681,2773,Bangalore,667788990011223,899110999999999,4G,2.4,no,0
U254,2024-12-21 23:46:10,sms,incoming,91XXXX9982,0,Lucknow,990011223344556,899110666666666,4G,0.0,no,0
U433,2024-12-23 12:15:08,call,incoming,95XXXX5184,6,Delhi,990011223344556,899110999999999,5G,0.1,yes,1
U290,2024-12-25 15:41:45,sms,incoming,97XXXX2300,0,Chennai,889900112233445,899110999999999,4G,0.0,no,0
U425,2025-01-02 11:21:51,sms,incoming,90XXXX9123,0,Delhi,448899001122334,899110888888888,5G,0.0,no,0
U103,2025-01-01 13:28:11,sms,incoming,93XXXX7072,0,Ludhiana,448899001122334,899110666666666,4G,0.0,yes,1
U067,2024-12-21 13:23:57,sms,incoming,97XXXX1880,0,Bangalore,990011223344556,899110555555555,4G,0.0,no,0
U428,2025-01-04 12:21:40,call,incoming,98XXXX1132,718,Chennai,356789123456789,899110888888888,5G,1.5,no,0
U480,2024-12-16 20:22:35,sms,incoming,93XXXX5199,0,Bangalore,123456789012345,899110555555555,4G,0.0,yes,0
U337,2024-12-22 18:56:46,sms,incoming,96XXXX8457,0,Hyderabad,448899001122334,899110666666666,4G,0.0,no,0
U117,2024-12-26 16:55:37,sms,incoming,91XXXX7620,0,Kanpur,990011223344556,899110888888888,4G,0.0,yes,0
U242,2025-01-06 10:33:53,call,incoming,99XXXX7308,150,Chennai,556677889900112,899110666666666,5G,1.9,no,0
U350,2025-01-04 22:23:37,sms,incoming,98XXXX3292,0,Delhi,990011223344556,899110123456789,4G,0.0,no,0
U001,2025-01-12 14:09:20,call,incoming,93XXXX8980,450,Ludhiana,667788990011223,899110777777777,4G,1.0,no,0
U259,2025-01-02 10:28:42,call,incoming,92XXXX9140,484,Kanpur,990011223344556,899110888888888,5G,0.9,no,0
U103,2025-01-01 18:44:23,sms,incoming,93XXXX1844,0,Chennai,889900112233445,899110666666666,5G,0.0,no,0
U241,2025-01-04 23:14:38,sms,incoming,97XXXX7056,0,Hyderabad,990011223344556,899110999999999,5G,0.0,no,0
U279,2024-12-29 15:14:03,sms,incoming,95XXXX7273,0,Surat,990011223344556,899110666666666,5G,0.0,no,0
U010,2025-01-08 14:18:20,sms,incoming,90XXXX2274,0,Mumbai,667788990011223,899110777777777,5G,0.0,yes,0
U149,2024-12-20 11:17:31,call,incoming,95XXXX4003,314,Delhi,448899001122334,899110123456789,5G,1.8,no,0
U154,2024-12-16 11:40:14,call,incoming,99XXXX6993,246,Ahmedabad,889900112233445,899110123456789,4G,2.5,no,0
U026,2024-12-16 20:17:43,call,incoming,98XXXX7090,179,Chennai,778899001122334,899110666666666,5G,2.1,no,0
U135,2024-12-17 13:35:28,call,incoming,95XXXX1577,24,Hyderabad,123456789012345,899110666666666,4G,1.0,yes,1
U081,2025-01-11 09:23:38,call,incoming,99XXXX6098,24,Surat,990011223344556,899110777777777,5G,1.3,no,1
U093,2025-01-01 15:35:50,sms,incoming,96XXXX1772,0,Mumbai,556677889900112,899110666666666,5G,0.0,no,0
U147,2025-01-13 07:50:33,call,incoming,97XXXX2047,1521,Nagpur,667788990011223,899110999999999,5G,0.1,no,0
U454,2025-01-03 20:39:15,sms,incoming,93XXXX4232,0,Hyderabad,990011223344556,899110666666666,5G,0.0,no,0
U067,2024-12-28 14:28:16,call,incoming,98XXXX8827,2859,Chennai,556677889900112,899110555555555,5G,2.4,no,0
U182,2024-12-22 07:20:40,sms,incoming,98XXXX6978,0,Bangalore,889900112233445,899110777777777,4G,0.0,no,0
U023,2025-01-15 09:38:48,sms,incoming,99XXXX4968,0,Delhi,990011223344556,899110999999999,5G,0.0,no,0
U220,2024-12-20 18:15:29,call,incoming,93XXXX4776,31,Mumbai,556677889900112,899110555555555,4G,1.0,no,0
U093,2025-01-10 06:58:16,call,incoming,93XXXX7042,2733,Ludhiana,556677889900112,899110777777777,4G,0.7,no,0
U335,2025-01-07 22:33:59,call,incoming,93XXXX5388,141,Ahmedabad,889900112233445,899110888888888,5G,1.6,yes,0
U290,2024-12-25 20:30:48,call,incoming,90XXXX2211,1797,Delhi,667788990011223,899110777777777,4G,0.4,no,0
U112,2025-01-09 16:32:27,call,incoming,98XXXX3008,867,Ahmedabad,123456789012345,899110888888888,5G,2.2,no,0
U339,2024-12-19 12:18:33,call,incoming,96XXXX8584,206,Mumbai,990011223344556,899110777777777,4G,1.5,no,0
U063,2025-01-08 16:24:10,sms,incoming,94XXXX6776,0,Nagpur,889900112233445,899110888888888,4G,0.0,no,0
U276,2024-12-26 17:39:24,sms,incoming,95XXXX1880,0,Bhopal,990011223344556,899110888888888,5G,0.0,no,0
U428,2025-01-04 19:26:04,sms,incoming,98XXXX4360,0,Hyderabad,356789123456789,899110999999999,4G,0.0,no,0
U060,2024-12-26 22:06:20,call,incoming,98XXXX1836,9,Ahmedabad,990011223344556,899110555555555,5G,1.8,no,1
U500,2024-12-24 08:00:21,call,incoming,93XXXX2920,35,Bhopal,667788990011223,899110123456789,5G,2.4,no,0
U194,2025-01-13 20:55:16,sms,incoming,91XXXX8756,0,Kolkata,448899001122334,899110123456789,5G,0.0,no,0
U404,2024-12-24 17:33:05,sms,incoming,93XXXX8309,0,Mumbai,990011223344556,899110888888888,4G,0.0,no,1
U402,2025-01-12 13:20:25,sms,incoming,99XXXX1533,0,Chennai,123456789012345,899110666666666,5G,0.0,no,1
U198,2025-01-15 07:10:28,call,incoming,93XXXX1488,2682,Kolkata,448899001122334,899110666666666,5G,2.0,no,0
U057,2024-12-29 17:29:34,call,incoming,90XXXX5672,144,Chennai,356789123456789,899110123456789,4G,0.4,no,0
U280,2024-12-27 09:00:13,sms,incoming,90XXXX9253,0,Bangalore,990011223344556,899110666666666,5G,0.0,no,0
U269,2024-12-26 18:34:55,sms,incoming,90XXXX7637,0,Delhi,990011223344556,899110777777777,4G,0.0,no,0
U442,2025-01-14 16:34:50,call,incoming,99XXXX8989,1546,Ahmedabad,448899001122334,899110555555555,4G,1.8,yes,1
U402,2025-01-15 19:24:12,sms,incoming,93XXXX9266,0,Delhi,990011223344556,899110555555555,4G,0.0,no,0
U184,2025-01-02 19:39:48,sms,incoming,98XXXX7345,0,Lucknow,123456789012345,899110777777777,4G,0.0,no,0
U435,2025-01-03 20:03:15,sms,incoming,99XXXX8976,0,Mumbai,889900112233445,899110123456789,4G,0.0,no,0
U470,2025-01-02 06:05:23,sms,incoming,92XXXX1328,0,Mumbai,778899001122334,899110555555555,5G,0.0,no,0
U034,2024-12-29 07:05:16,call,incoming,90XXXX7403,92,Bangalore,123456789012345,899110666666666,4G,2.3,yes,0
U247,2025-01-10 16:57:04,sms,incoming,96XXXX1788,0,Chennai,778899001122334,899110777777777,5G,0.0,no,0
U257,2024-12-17 08:48:32,call,incoming,92XXXX9203,364,Mumbai,667788990011223,899110555555555,4G,1.5,yes,0
U302,2024-12-26 21:23:24,call,incoming,95XXXX6098,644,Hyderabad,123456789012345,899110123456789,4G,1.7,no,0
U101,2024-12-27 19:28:35,sms,incoming,92XXXX7451,0,Kanpur,123456789012345,899110777777777,5G,0.0,no,0
U171,2024-12-17 09:33:14,call,incoming,97XXXX8321,1690,Bangalore,778899001122334,899110777777777,5G,1.2,no,1
U178,2025-01-11 06:10:40,sms,incoming,94XXXX6329,0,Mumbai,123456789012345,899110555555555,5G,0.0,no,0
U173,2024-12-19 11:11:59,call,incoming,93XXXX3521,76,Jaipur,556677889900112,899110555555555,5G,2.1,no,0
U025,2024-12-23 22:37:34,call,incoming,99XXXX8622,369,Chennai,667788990011223,899110123456789,4G,0.7,no,0
U122,2025-01-13 07:13:25,call,incoming,91XXXX2412,1524,Lucknow,990011223344556,899110666666666,5G,1.1,yes,0
U104,2024-12-16 06:50:22,call,incoming,96XXXX7075,144,Mumbai,123456789012345,899110999999999,4G,0.2,no,0
U380,2024-12-25 23:43:46,call,incoming,97XXXX8117,1693,Chennai,123456789012345,899110888888888,5G,0.6,no,1
U138,2024-12-25 15:34:21,sms,incoming,92XXXX9158,0,Bangalore,778899001122334,899110123456789,5G,0.0,yes,0
U303,2024-12-26 06:06:41,sms,incoming,96XXXX7103,0,Ludhiana,667788990011223,899110666666666,5G,0.0,no,0
U081,2025-01-09 08:39:18,sms,incoming,98XXXX5954,0,Delhi,123456789012345,899110999999999,4G,0.0,no,0
U245,2024-12-20 19:11:58,sms,incoming,90XXXX6911,0,Mumbai,778899001122334,899110888888888,4G,0.0,no,0
U301,2024-12-21 19:30:01,call,incoming,93XXXX3143,156,Mumbai,778899001122334,899110555555555,4G,1.4,no,0
U234,2025-01-03 10:37:40,sms,incoming,90XXXX2680,0,Pune,123456789012345,899110777777777,4G,0.0,no,0
U369,2025-01-01 17:37:47,sms,incoming,94XXXX8394,0,Jaipur,990011223344556,899110555555555,4G,0.0,no,0
U216,2024-12-23 18:07:57,call,incoming,94XXXX7208,1496,Surat,448899001122334,899110555555555,5G,1.4,no,0
U331,2024-12-30 23:39:16,call,incoming,98XXXX5705,32,Mumbai,556677889900112,899110777777777,5G,1.5,yes,0
U164,2025-01-04 23:33:16,sms,incoming,98XXXX2870,0,Delhi,556677889900112,899110123456789,4G,0.0,no,0
U229,2024-12-29 14:44:10,call,incoming,98XXXX3166,1544,Kolkata,667788990011223,899110123456789,4G,0.1,no,0
U360,2025-01-04 21:32:26,sms,incoming,99XXXX5697,0,Kanpur,990011223344556,899110555555555,4G,0.0,no,1
U366,2024-12-17 13:59:51,sms,incoming,99XXXX2315,0,Hyderabad,667788990011223,899110777777777,4G,0.0,no,0
U459,2025-01-03 21:18:04,sms,incoming,98XXXX9938,0,Delhi,556677889900112,899110666666666,4G,0.0,yes,0
U065,2025-01-13 13:47:36,call,incoming,96XXXX1460,294,Chennai,556677889900112,899110888888888,4G,1.2,no,0
U368,2024-12-17 15:54:11,call,incoming,90XXXX8498,33,Bangalore,778899001122334,899110666666666,5G,0.1,no,0
U358,2025-01-11 16:15:01,sms,incoming,94XXXX7817,0,Mumbai,556677889900112,899110123456789,5G,0.0,no,0
U316,2024-12-30 14:42:31,call,incoming,95XXXX6983,160,Mumbai,889900112233445,899110777777777,4G,1.8,yes,0
U351,2024-12-23 12:00:03,call,incoming,90XXXX6945,90,Mumbai,990011223344556,899110888888888,4G,1.9,no,0
U414,2025-01-07 18:08:12,sms,incoming,97XXXX9996,0,Mumbai,778899001122334,899110888888888,4G,0.0,no,1
U214,2024-12-22 15:52:33,sms,incoming,94XXXX8135,0,Pune,990011223344556,899110888888888,5G,0.0,no,1
U307,2024-12-20 23:51:54,call,incoming,95XXXX5444,292,Kolkata,667788990011223,899110999999999,4G,1.8,no,0
U021,2025-01-06 22:58:34,sms,incoming,99XXXX8402,0,Hyderabad,356789123456789,899110999999999,5G,0.0,yes,1
U232,2025-01-04 06:07:14,call,incoming,93XXXX8312,166,Pune,889900112233445,899110666666666,4G,1.8,no,0
U166,2025-01-03 17:31:56,sms,incoming,99XXXX8299,0,Chennai,990011223344556,899110888888888,5G,0.0,yes,0
U418,2024-12-24 19:56:16,sms,incoming,95XXXX6180,0,Jaipur,356789123456789,899110123456789,5G,0.0,no,0
U330,2024-12-21 18:28:26,call,incoming,93XXXX5167,268,Bangalore,889900112233445,899110666666666,4G,0.0,no,0
U005,2024-12-18 16:28:22,call,incoming,99XXXX3712,493,Pune,778899001122334,899110777777777,4G,0.0,no,0
U453,2024-12-27 09:56:35,sms,incoming,94XXXX9278,0,Mumbai,990011223344556,899110777777777,4G,0.0,yes,0
U229,2025-01-08 20:52:14,sms,incoming,95XXXX9147,0,Delhi,123456789012345,899110777777777,4G,0.0,no,0
U377,2025-01-10 09:21:27,sms,incoming,92XXXX1198,0,Visakhapatnam,990011223344556,899110666666666,4G,0.0,yes,1
U415,2025-01-11 23:05:01,sms,incoming,91XXXX9668,0,Surat,667788990011223,899110999999999,5G,0.0,yes,0
U355,2025-01-13 23:04:33,sms,incoming,91XXXX6040,0,Kolkata,990011223344556,899110123456789,4G,0.0,no,0
U202,2024-12-27 09:47:52,call,incoming,99XXXX6340,175,Bangalore,990011223344556,899110123456789,4G,0.8,no,0
U255,2024-12-18 20:28:41,sms,incoming,99XXXX7164,0,Chennai,778899001122334,899110123456789,5G,0.0,yes,1
U312,2025-01-10 13:09:53,call,incoming,93XXXX9623,151,Nagpur,448899001122334,899110666666666,4G,1.9,no,0
U131,2025-01-10 08:36:42,call,incoming,95XXXX6136,4,Chennai,556677889900112,899110999999999,5G,0.4,no,1
U492,2025-01-11 18:58:13,call,incoming,91XXXX1666,199,Chennai,889900112233445,899110666666666,5G,1.4,yes,0
U071,2024-12-17 07:16:18,call,incoming,96XXXX5306,434,Bangalore,667788990011223,899110777777777,5G,2.3,no,0
U191,2025-01-02 16:09:44,sms,incoming,93XXXX4299,0,Ahmedabad,778899001122334,899110999999999,4G,0.0,no,0
U494,2025-01-06 17:20:16,call,incoming,99XXXX3837,175,Delhi,448899001122334,899110777777777,5G,1.7,no,0
U113,2025-01-03 13:00:07,sms,incoming,98XXXX2061,0,Pune,667788990011223,899110555555555,4G,0.0,yes,0
U344,2024-12-22 08:29:10,sms,incoming,93XXXX7945,0,Kolkata,556677889900112,899110555555555,4G,0.0,no,0
U339,2025-01-12 09:59:47,sms,incoming,94XXXX6451,0,Hyderabad,123456789012345,899110555555555,5G,0.0,no,1
U475,2025-01-13 18:05:30,sms,incoming,92XXXX2611,0,Mumbai,990011223344556,899110555555555,5G,0.0,no,0
U420,2025-01-02 21:36:19,sms,incoming,93XXXX8853,0,Hyderabad,356789123456789,899110888888888,4G,0.0,no,0
U267,2025-01-01 20:12:34,call,incoming,94XXXX7485,46,Visakhapatnam,778899001122334,899110777777777,4G,0.4,no,0
U381,2024-12-17 07:41:49,call,incoming,98XXXX1151,532,Hyderabad,889900112233445,899110888888888,4G,1.2,no,0
U123,2024-12-20 09:00:15,call,incoming,96XXXX3224,176,Surat,556677889900112,899110666666666,5G,0.8,yes,0
U429,2024-12-17 22:03:57,call,incoming,95XXXX3742,777,Pune,667788990011223,899110666666666,5G,0.4,no,0
U140,2025-01-13 14:53:20,call,incoming,90XXXX1732,1114,Ahmedabad,990011223344556,899110888888888,4G,1.6,no,0
U478,2025-01-04 22:27:37,call,incoming,97XXXX2980,120,Visakhapatnam,556677889900112,899110777777777,4G,0.9,yes,0
U457,2025-01-10 21:43:26,call,incoming,96XXXX5014,1659,Hyderabad,667788990011223,899110555555555,5G,1.3,no,0
U374,2024-12-16 13:28:06,call,incoming,99XXXX8835,161,Ludhiana,356789123456789,899110999999999,5G,1.3,no,0
U456,2024-12-20 17:05:46,sms,incoming,90XXXX7614,0,Kolkata,667788990011223,899110123456789,4G,0.0,no,0
U086,2025-01-12 13:06:44,call,incoming,98XXXX4129,161,Kolkata,990011223344556,899110777777777,5G,0.5,yes,0
U472,2024-12-19 20:53:16,sms,incoming,90XXXX5934,0,Pune,990011223344556,899110555555555,5G,0.0,no,0
U343,2024-12-18 22:34:55,call,incoming,93XXXX5050,3343,Mumbai,356789123456789,899110888888888,4G,0.0,no,0
U236,2024-12-19 18:55:52,sms,incoming,92XXXX7799,0,Bangalore,889900112233445,899110999999999,5G,0.0,no,0
U037,2025-01-06 15:03:31,call,incoming,95XXXX2746,1089,Chennai,778899001122334,899110123456789,5G,1.3,no,1
U244,2024-12-26 09:00:34,call,incoming,95XXXX6217,21,Chennai,356789123456789,899110666666666,4G,1.3,no,1
U371,2024-12-29 13:17:03,call,incoming,92XXXX9082,111,Hyderabad,990011223344556,899110888888888,5G,1.3,no,0
U354,2025-01-11 17:34:14,call,incoming,94XXXX4788,2014,Bangalore,448899001122334,899110123456789,4G,2.3,no,0
U163,2025-01-15 11:17:34,sms,incoming,95XXXX6576,0,Mumbai,667788990011223,899110666666666,5G,0.0,no,0
U392,2025-01-01 09:26:56,sms,incoming,94XXXX1956,0,Chennai,556677889900112,899110123456789,5G,0.0,no,0
U063,2025-01-03 10:41:58,call,incoming,97XXXX2566,108,Bangalore,990011223344556,899110777777777,5G,2.3,yes,0
U210,2025-01-13 20:16:22,sms,incoming,91XXXX8945,0,Hyderabad,889900112233445,899110666666666,4G,0.0,no,0
U298,2025-01-09 23:39:02,sms,incoming,95XXXX4680,0,Delhi,556677889900112,899110555555555,5G,0.0,yes,0
U421,2024-12-16 06:01:48,call,incoming,90XXXX5327,673,Chennai,778899001122334,899110123456789,4G,1.3,no,0
U147,2025-01-04 06:55:31,call,incoming,90XXXX6315,361,Delhi,556677889900112,899110555555555,5G,1.3,no,0
U481,2024-12-26 07:32:27,call,incoming,97XXXX9376,10,Pune,123456789012345,899110666666666,4G,0.7,yes,1
U091,2024-12-30 12:13:07,call,incoming,99XXXX8352,1197,Hyderabad,667788990011223,899110666666666,4G,1.5,no,0
U142,2024-12-26 11:20:27,call,incoming,90XXXX5856,175,Pune,667788990011223,899110666666666,4G,1.9,yes,0
U081,2024-12-18 22:38:26,sms,incoming,97XXXX4217,0,Mumbai,990011223344556,899110888888888,4G,0.0,yes,0
U042,2025-01-07 09:06:13,call,incoming,97XXXX2432,927,Hyderabad,889900112233445,899110888888888,5G,1.0,yes,1
U222,2024-12-31 14:36:35,call,incoming,98XXXX3648,458,Pune,778899001122334,899110666666666,5G,1.4,no,0
U041,2025-01-14 12:32:47,sms,incoming,98XXXX2979,0,Mumbai,448899001122334,899110777777777,5G,0.0,no,0
U464,2025-01-08 18:49:51,call,incoming,94XXXX5058,70,Ahmedabad,990011223344556,899110777777777,4G,0.9,no,0
U461,2024-12-17 06:28:33,sms,incoming,92XXXX8426,0,Pune,990011223344556,899110666666666,5G,0.0,no,0
U145,2025-01-07 08:17:07,call,incoming,91XXXX3076,83,Chennai,448899001122334,899110999999999,5G,1.1,no,0
U109,2025-01-03 18:31:47,sms,incoming,91XXXX8879,0,Kolkata,448899001122334,899110666666666,5G,0.0,no,0
U293,2025-01-03 19:45:31,sms,incoming,99XXXX3595,0,Bhopal,556677889900112,899110666666666,4G,0.0,no,0
U164,2025-01-11 13:35:59,call,incoming,91XXXX5386,1216,Chennai,123456789012345,899110123456789,5G,1.5,no,1
U228,2025-01-11 18:40:13,call,incoming,93XXXX3713,169,Jaipur,990011223344556,899110777777777,5G,0.7,no,0
U101,2024-12-20 15:40:52,sms,incoming,95XXXX3603,0,Kanpur,778899001122334,899110888888888,4G,0.0,no,0
U049,2025-01-07 15:03:18,sms,incoming,95XXXX1654,0,Bangalore,889900112233445,899110123456789,5G,0.0,no,0
U014,2024-12-22 14:14:22,call,incoming,91XXXX4953,38,Delhi,778899001122334,899110123456789,4G,1.1,no,0
U107,2025-01-09 17:41:40,call,incoming,95XXXX8530,454,Pune,356789123456789,899110555555555,4G,0.0,no,0
U303,2025-01-12 06:46:01,sms,incoming,97XXXX7714,0,Ahmedabad,123456789012345,899110999999999,5G,0.0,no,1
U290,2024-12-26 08:22:01,sms,incoming,99XXXX1392,0,Pune,556677889900112,899110555555555,5G,0.0,no,1
U370,2024-12-17 15:56:42,call,incoming,90XXXX2858,390,Kolkata,356789123456789,899110555555555,5G,0.9,no,0
U136,2024-12-25 15:14:32,sms,incoming,92XXXX7789,0,Ahmedabad,556677889900112,899110777777777,4G,0.0,no,0
U285,2024-12-17 09:34:09,sms,incoming,98XXXX1120,0,Bhopal,123456789012345,899110888888888,4G,0.0,yes,0
U194,2024-12-24 07:58:20,call,incoming,99XXXX1633,8,Kolkata,990011223344556,899110888888888,4G,1.9,no,1
U302,2025-01-11 13:16:39,sms,incoming,94XXXX4454,0,Hyderabad,123456789012345,899110999999999,4G,0.0,no,0
U189,2024-12-23 11:45:42,call,incoming,95XXXX1927,1349,Pune,990011223344556,899110555555555,5G,0.6,no,1
U459,2025-01-09 19:28:53,call,incoming,98XXXX5453,441,Mumbai,556677889900112,899110777777777,5G,0.1,no,0
U168,2024-12-16 23:44:36,call,incoming,96XXXX7645,73,Lucknow,556677889900112,899110777777777,4G,0.4,no,0
U476,2025-01-04 21:08:08,sms,incoming,94XXXX3605,0,Hyderabad,667788990011223,899110555555555,4G,0.0,no,0
U403,2024-12-24 14:10:38,sms,incoming,97XXXX8840,0,Jaipur,990011223344556,899110123456789,5G,0.0,yes,1
U190,2025-01-13 14:55:06,sms,incoming,96XXXX6768,0,Pune,556677889900112,899110999999999,4G,0.0,no,0
U122,2024-12-23 19:31:31,call,incoming,95XXXX4177,3182,Hyderabad,556677889900112,899110555555555,5G,1.3,no,0
U246,2024-12-27 13:44:01,sms,incoming,97XXXX6506,0,Kolkata,889900112233445,899110123456789,4G,0.0,no,1
U349,2025-01-15 08:20:33,call,incoming,99XXXX1458,1783,Ahmedabad,556677889900112,899110555555555,5G,0.5,no,0
U273,2024-12-16 10:21:40,sms,incoming,99XXXX8178,0,Kolkata,448899001122334,899110123456789,5G,0.0,no,0
U458,2025-01-03 22:37:54,sms,incoming,94XXXX9194,0,Pune,990011223344556,899110888888888,4G,0.0,no,0
U035,2025-01-13 23:20:44,sms,incoming,93XXXX3240,0,Chennai,889900112233445,899110123456789,4G,0.0,no,0
U285,2025-01-15 09:30:03,call,incoming,94XXXX7289,1502,Delhi,990011223344556,899110777777777,4G,0.6,no,0
U114,2024-12-21 08:42:43,sms,incoming,98XXXX2502,0,Chennai,356789123456789,899110777777777,5G,0.0,yes,0
U377,2024-12-25 06:51:44,call,incoming,90XXXX6180,67,Jaipur,990011223344556,899110555555555,4G,0.1,no,0
U304,2024-12-28 22:55:22,sms,incoming,99XXXX5924,0,Bhopal,990011223344556,899110999999999,5G,0.0,no,0
U412,2025-01-15 08:45:33,sms,incoming,93XXXX5726,0,Mumbai,123456789012345,899110555555555,5G,0.0,no,0
U482,2025-01-01 22:20:12,call,incoming,98XXXX7425,809,Pune,889900112233445,899110777777777,4G,1.2,no,0
U491,2025-01-06 08:53:41,call,incoming,96XXXX8057,1241,Bangalore,990011223344556,899110888888888,4G,2.2,no,0
U059,2024-12-22 10:52:26,call,incoming,96XXXX9938,156,Mumbai,123456789012345,899110777777777,4G,2.1,no,0
U064,2024-12-24 21:35:09,sms,incoming,95XXXX3485,0,Thane,990011223344556,899110999999999,4G,0.0,no,0
U102,2024-12-23 15:26:00,sms,incoming,99XXXX3238,0,Ahmedabad,123456789012345,899110666666666,4G,0.0,yes,1
U059,2024-12-16 18:02:24,sms,incoming,99XXXX9936,0,Indore,990011223344556,899110999999999,5G,0.0,no,0
U257,2024-12-30 21:57:38,call,incoming,90XXXX7334,3598,Delhi,556677889900112,899110777777777,4G,2.2,no,0
U414,2024-12-20 14:34:13,call,incoming,93XXXX8970,97,Pune,990011223344556,899110999999999,4G,2.3,no,0
U396,2025-01-07 23:06:37,call,incoming,94XXXX8207,1185,Delhi,990011223344556,899110999999999,5G,0.5,no,0
U279,2024-12-21 13:12:29,sms,incoming,95XXXX7780,0,Delhi,123456789012345,899110888888888,4G,0.0,no,0
U012,2025-01-09 06:19:47,call,incoming,91XXXX6394,167,Mumbai,448899001122334,899110666666666,4G,1.6,yes,0
U435,2024-12-16 22:37:05,call,incoming,95XXXX3644,1064,Bangalore,667788990011223,899110888888888,4G,0.5,no,1
U493,2025-01-09 09:08:29,call,incoming,99XXXX4382,502,Lucknow,889900112233445,899110123456789,4G,1.9,no,0
U260,2024-12-30 07:16:23,call,incoming,92XXXX5734,20,Hyderabad,667788990011223,899110666666666,5G,1.3,yes,1
U406,2025-01-10 07:36:05,sms,incoming,90XXXX1517,0,Kolkata,356789123456789,899110555555555,5G,0.0,no,0
U399,2024-12-30 09:18:10,sms,incoming,97XXXX6029,0,Mumbai,448899001122334,899110999999999,5G,0.0,yes,1
U252,2025-01-11 17:17:22,sms,incoming,90XXXX5984,0,Kolkata,356789123456789,899110999999999,4G,0.0,no,0
U206,2024-12-27 11:21:24,call,incoming,90XXXX1207,513,Mumbai,667788990011223,899110666666666,5G,2.2,yes,0
U207,2025-01-02 18:44:16,sms,incoming,92XXXX1373,0,Kanpur,778899001122334,899110555555555,4G,0.0,no,0
U201,2025-01-04 08:01:01,sms,incoming,90XXXX4522,0,Kolkata,667788990011223,899110123456789,4G,0.0,yes,0
U478,2025-01-14 13:58:20,sms,incoming,99XXXX6615,0,Delhi,556677889900112,899110888888888,4G,0.0,yes,0
U375,2024-12-26 12:33:15,sms,incoming,94XXXX3104,0,Surat,556677889900112,899110888888888,5G,0.0,no,0
U260,2024-12-28 21:50:41,call,incoming,97XXXX6111,300,Surat,990011223344556,899110777777777,4G,2.2,no,0
U227,2025-01-14 19:43:39,sms,incoming,94XXXX5419,0,Indore,990011223344556,899110888888888,5G,0.0,no,0
U203,2024-12-28 19:10:19,sms,incoming,96XXXX5547,0,Nagpur,990011223344556,899110999999999,4G,0.0,yes,0
U211,2024-12-27 18:59:17,sms,incoming,92XXXX3842,0,Mumbai,889900112233445,899110666666666,4G,0.0,no,0
U218,2024-12-31 19:44:18,call,incoming,94XXXX8606,153,Delhi,448899001122334,899110888888888,4G,0.4,no,0
U489,2025-01-01 18:56:16,call,incoming,90XXXX2217,399,Mumbai,889900112233445,899110123456789,5G,1.5,no,0
U082,2025-01-01 16:58:32,call,incoming,95XXXX1532,25,Hyderabad,990011223344556,899110666666666,4G,0.4,no,1
U224,2024-12-31 22:14:37,call,incoming,96XXXX5488,429,Chennai,123456789012345,899110123456789,4G,0.3,no,0
U167,2025-01-12 22:01:59,call,incoming,90XXXX8225,159,Delhi,990011223344556,899110123456789,5G,0.6,no,0
U267,2024-12-20 23:12:35,sms,incoming,95XXXX2626,0,Ahmedabad,667788990011223,899110777777777,4G,0.0,no,0
U169,2024-12-29 10:42:49,sms,incoming,94XXXX7878,0,Kolkata,778899001122334,899110999999999,5G,0.0,no,0
U362,2025-01-04 19:00:24,sms,incoming,98XXXX8064,0,Ahmedabad,990011223344556,899110888888888,4G,0.0,no,0
U395,2024-12-18 18:37:17,call,incoming,99XXXX5705,12,Ahmedabad,990011223344556,899110666666666,4G,1.2,yes,1
U161,2025-01-03 16:13:40,sms,incoming,90XXXX8739,0,Ahmedabad,990011223344556,899110666666666,4G,0.0,no,0
U411,2025-01-06 15:41:39,sms,incoming,90XXXX6135,0,Kolkata,556677889900112,899110999999999,4G,0.0,yes,0
U337,2024-12-16 09:49:15,sms,incoming,95XXXX4017,0,Delhi,990011223344556,899110999999999,5G,0.0,no,0
U404,2024-12-30 12:02:00,call,incoming,91XXXX5725,658,Chennai,889900112233445,899110555555555,4G,1.1,no,0
